Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername	Video_Link	Modality
79	6	i'll just--i'll just drop a pin and text it to you, then.	Plan	00:19:55,672	00:19:56,906	superstore	Jonah	https://drive.google.com/file/d/1YwnsQEkkZ7KigvVb9FTxelYwllUT-vaB/view	Text
431	1	oh, nice suit.	Praise	00:19:13,364	00:19:14,540	superstore	Nico	https://drive.google.com/file/d/1YhK7jJjFFWkjboTP8P1fiSBpK2P7D2sf/view	Text
344	1	you're still up for tonight, right?	Confirm	00:20:01,264	00:20:02,526	superstore	superstore person1	https://drive.google.com/file/d/1Cx7_Gz9kBejbEwgrcS8w4Si2V8oQtFIX/view	Text
839	5	leonard called me.	Inform	00:11:30,106	00:11:31,523	bigbang	big bang person1	https://drive.google.com/file/d/19s0lpNgNlHFXd_adCF6oyF3faTf-p2zm/view	Text
1188	8	like college, remember? first, you break the ice with some kind of a joke so they know you're the funny one. i swoop in with interesting conversation so they'll see that i'm the brilliant, brooding sexy one.	Explain	00:09:38,036	00:09:51,049	friends	Ross	https://drive.google.com/file/d/1W-2DBZClaYp-Npt_s7xwN5O2FrHUkk2-/view	Text
1096	5	call me when you land.	Arrange	00:22:56,708	00:22:58,292	friends	Joey	https://drive.google.com/file/d/1fbG9bIs0hgG1zFAhZ-RUUMMBRjxnqdJj/view	Text
735	4	are you sure? 'cause i can give you a ride to the hospital.	Care	00:08:23,096	00:08:25,933	superstore	Jonah	https://drive.google.com/file/d/1VTV9edB49_HgViIjPHnPv-6xJz8rUb2i/view	Video+Text
790	0	name's rob. you know him?	Confirm	00:07:52,597	00:07:53,865	superstore	Dina	https://drive.google.com/file/d/1Jv0hk8L0WXDR_6cV4FFLTw_xowQG3ura/view	Text
1131	3	sure, ross, yeah!	Agree	00:06:55,081	00:06:56,832	friends	Rachel	https://drive.google.com/file/d/1VtjQj5kq4ArWVsIOBs2LxrC6c0FuHC1o/view	Text
1047	8	maybe we should think about going to the bedroom.	Advise	00:12:23,909	00:12:27,162	bigbang	big bang person1	https://drive.google.com/file/d/1xM2gkaDOxLrMPr7I9DuFkm5MaDvwuRQa/view	Text
195	6	he's a nice guy.	Praise	00:10:28,828	00:10:30,797	superstore	Glenn	https://drive.google.com/file/d/1UwhASWiZ49_bgPnzPdGO258QCzVGX_cq/view	Text
1214	3	wow! it's like they're on fire!	Praise	00:09:50,841	00:09:56,221	friends	Joey	https://drive.google.com/file/d/1laoEz9tIJ_VTBaE7pIFPFaaTQftjKS7X/view	Text
1252	0	it's just you. i thought someone was swinging a bag of cats against the wall.	Taunt	00:18:04,250	00:18:09,130	friends	Monica	https://drive.google.com/file/d/1dFyo7jnDxhIsoGkXYLpphqiQ46gzEzga/view	Audio+Video+Text
573	3	okay, i'm leaving.	Leave	00:07:54,274	00:07:55,543	superstore	Amy	https://drive.google.com/file/d/15_ImVKYegnQ-kg1bplu-k1-xNKx7-65-/view	Text
540	18	you've really got a way with words.	Praise	00:19:46,105	00:19:47,974	superstore	Glenn	https://drive.google.com/file/d/1dmQpNMzErjCiIWxBksaHhMB3ZZtaznMa/view	Text
50	5	the housewares section is very, very scary.	Inform	00:09:59,282	00:10:03,086	superstore	Glenn	https://drive.google.com/file/d/1vnLh34l_RUEeFc6SXrXZmkrtUbcyqyNm/view	Text
549	1	it includes a future baptism at half-price, no blackout dates.	Introduce	00:09:15,789	00:09:19,960	superstore	Glenn	https://drive.google.com/file/d/19yu3_3jBt2c1oKWZgK4ApG_Pn6rQUW2r/view	Audio+Video+Text
164	1	i mean, i know the agencies say it could be as much as $50,000.	Explain	00:03:24,838	00:03:28,942	superstore	Glenn	https://drive.google.com/file/d/1-fD1h9LehQb3Hv9PbF6g_QZrOopFIVy1/view	Text
900	4	so is it serious? do you like her?	Care	00:13:59,964	00:14:02,549	bigbang	Penny	https://drive.google.com/file/d/1AxHO0PnmZedTUZL_V5r7Nsp8Q3fN9osK/view	Audio+Video+Text
234	1	i'm sorry, glenn, i don't know.	Apologise	00:05:40,674	00:05:42,175	superstore	Sandra	https://drive.google.com/file/d/1sedMCbBjf2XW9jwPr1aLrGR5ly9psG9o/view	Text
397	5	we should be doing a tv show.	Advise	00:07:55,670	00:07:56,976	superstore	Dina	https://drive.google.com/file/d/17s25wqNIA-4HioVkzbFb2fQAzoNpWzGX/view	Text
17	8	you--you have a nice smile.	Praise	00:15:31,364	00:15:33,700	superstore	Cheyenne	https://drive.google.com/file/d/1d40lvGUsUL_1x7Tuiciograe_bqUdVjF/view	Text
943	0	how can i ask them when i'm talking to you?	Complain	00:07:32,869	00:07:36,329	bigbang	Howard	https://drive.google.com/file/d/1TS27fPJX6VCRepbzQM4EvX6-70Er3MLI/view	Audio+Text
1072	29	oh, yeah, dude, i totally understand.	Comfort	00:20:13,253	00:20:15,296	friends	Joey	https://drive.google.com/file/d/1AT7bDzgrzUidxDe6Y5TPndwRE_g5NbCT/view	Audio+Text
104	4	jerusha's ovulating, so we'll probably just have it on in the background on a tv on a dresser.	Explain	00:00:15,783	00:00:20,854	superstore	Glenn	https://drive.google.com/file/d/1DBFMxi48geWYbZpp3-7lQ8kXocfT4pjF/view	Text
1290	11	i'm chandler. hey, i was in the scouts too.	Introduce	00:10:48,314	00:10:50,815	friends	Chandler	https://drive.google.com/file/d/1X5GYUa3LmLLYgCBz5sUZ-NZzjXXmArcs/view	Video+Text
131	4	forget it. just make the place look as good as possible before jeff gets here.	Arrange	00:07:13,961	00:07:17,097	superstore	Amy	https://drive.google.com/file/d/1OFm9NDXGrgEQ0jut8wrAHkZOdA1_wOhT/view	Text
899	16	pretty cool, huh?	Asking for opinions	00:12:38,924	00:12:40,383	bigbang	Bernadette	https://drive.google.com/file/d/18JaTy85Fbgqvz0Q4QPh8kHQ9wrd2W4j8/view	Audio+Text
93	8	i'll just sit here and eat my lunch with you.	Plan	00:11:24,917	00:11:27,053	superstore	Cheyenne	https://drive.google.com/file/d/1pN8pt0nyND_yLc4IEuckbY8-qwBMbZ-e/view	Text
988	0	i'm back.	Greet	00:08:57,828	00:08:59,162	bigbang	Leonard	https://drive.google.com/file/d/1ZgkyCYUpyi0g_HXBBbeAiY750seg0Tkb/view	Video+Text
634	6	that table in the photo lab is really uncomfortable.	Complain	00:18:57,129	00:19:01,834	superstore	Amy	https://drive.google.com/file/d/1vlD7ioB_bcZdwubJy3RKDd28_KA97eWw/view	Text
